region,province,city_municipality,barangay,reg_code,prv_code,mun_code,bgy_code,geocode
REGION IV-A (CALABARZON),BATANGAS,CITY OF STO. TOMAS,SANTIAGO,04,010,28,029,0401028029
REGION IV-A (CALABARZON),BATANGAS,CITY OF STO. TOMAS,SANTA TERESITA,04,010,28,030,0401028030
REGION IV-A (CALABARZON),BATANGAS,TAAL,APACAY,04,010,29,001,0401029001
REGION IV-A (CALABARZON),BATANGAS,TAAL,BALISONG,04,010,29,002,0401029002
REGION IV-A (CALABARZON),BATANGAS,TAAL,BIHIS,04,010,29,003,0401029003
REGION IV-A (CALABARZON),BATANGAS,TAAL,BOLBOK,04,010,29,004,0401029004
REGION IV-A (CALABARZON),BATANGAS,TAAL,BULI,04,010,29,005,0401029005
REGION IV-A (CALABARZON),BATANGAS,TAAL,BUTONG,04,010,29,006,0401029006
REGION IV-A (CALABARZON),BATANGAS,TAAL,CARASUCHE,04,010,29,007,0401029007
REGION IV-A (CALABARZON),BATANGAS,TAAL,CAWIT,04,010,29,008,0401029008
REGION IV-A (CALABARZON),BATANGAS,TAAL,CAYSASAY,04,010,29,009,0401029009
REGION IV-A (CALABARZON),BATANGAS,TAAL,CUBAMBA,04,010,29,010,0401029010
REGION IV-A (CALABARZON),BATANGAS,TAAL,CULTIHAN,04,010,29,011,0401029011
REGION IV-A (CALABARZON),BATANGAS,TAAL,GAHOL,04,010,29,012,0401029012
REGION IV-A (CALABARZON),BATANGAS,TAAL,HALANG,04,010,29,013,0401029013
REGION IV-A (CALABARZON),BATANGAS,TAAL,IBA,04,010,29,014,0401029014
REGION IV-A (CALABARZON),BATANGAS,TAAL,ILOG,04,010,29,015,0401029015
REGION IV-A (CALABARZON),BATANGAS,TAAL,IMAMAWO,04,010,29,016,0401029016
REGION IV-A (CALABARZON),BATANGAS,TAAL,IPIL,04,010,29,017,0401029017
REGION IV-A (CALABARZON),BATANGAS,TAAL,LUNTAL,04,010,29,018,0401029018
REGION IV-A (CALABARZON),BATANGAS,TAAL,MAHABANG LODLOD,04,010,29,019,0401029019
REGION IV-A (CALABARZON),BATANGAS,TAAL,NIOGAN,04,010,29,020,0401029020
REGION IV-A (CALABARZON),BATANGAS,TAAL,PANSOL,04,010,29,021,0401029021
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 11,04,010,29,022,0401029022
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 1,04,010,29,023,0401029023
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 10,04,010,29,024,0401029024
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 12,04,010,29,025,0401029025
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 2,04,010,29,026,0401029026
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 3,04,010,29,027,0401029027
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 4,04,010,29,028,0401029028
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 5,04,010,29,029,0401029029
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 6,04,010,29,030,0401029030
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 7,04,010,29,031,0401029031
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 8,04,010,29,032,0401029032
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 9,04,010,29,033,0401029033
REGION IV-A (CALABARZON),BATANGAS,TAAL,POOK,04,010,29,034,0401029034
REGION IV-A (CALABARZON),BATANGAS,TAAL,SEIRAN,04,010,29,044,0401029044
REGION IV-A (CALABARZON),BATANGAS,TAAL,LAGUILE,04,010,29,045,0401029045
REGION IV-A (CALABARZON),BATANGAS,TAAL,LATAG,04,010,29,046,0401029046
REGION IV-A (CALABARZON),BATANGAS,TAAL,TIERRA ALTA,04,010,29,047,0401029047
REGION IV-A (CALABARZON),BATANGAS,TAAL,TULO,04,010,29,048,0401029048
REGION IV-A (CALABARZON),BATANGAS,TAAL,TATLONG MARIA,04,010,29,049,0401029049
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 13,04,010,29,050,0401029050
REGION IV-A (CALABARZON),BATANGAS,TAAL,POBLACION 14,04,010,29,051,0401029051
REGION IV-A (CALABARZON),BATANGAS,TALISAY,AYA,04,010,30,001,0401030001
REGION IV-A (CALABARZON),BATANGAS,TALISAY,BALAS,04,010,30,003,0401030003
REGION IV-A (CALABARZON),BATANGAS,TALISAY,BANGA,04,010,30,004,0401030004
REGION IV-A (CALABARZON),BATANGAS,TALISAY,BUCO,04,010,30,006,0401030006
REGION IV-A (CALABARZON),BATANGAS,TALISAY,CALOOCAN,04,010,30,008,0401030008
REGION IV-A (CALABARZON),BATANGAS,TALISAY,LEYNES,04,010,30,009,0401030009
REGION IV-A (CALABARZON),BATANGAS,TALISAY,MIRANDA,04,010,30,010,0401030010
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 1,04,010,30,011,0401030011
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 2,04,010,30,012,0401030012
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 3,04,010,30,013,0401030013
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 4,04,010,30,014,0401030014
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 5,04,010,30,015,0401030015
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 6,04,010,30,016,0401030016
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 7,04,010,30,017,0401030017
REGION IV-A (CALABARZON),BATANGAS,TALISAY,POBLACION BARANGAY 8,04,010,30,018,0401030018
REGION IV-A (CALABARZON),BATANGAS,TALISAY,QUILING,04,010,30,019,0401030019
REGION IV-A (CALABARZON),BATANGAS,TALISAY,SAMPALOC,04,010,30,020,0401030020
REGION IV-A (CALABARZON),BATANGAS,TALISAY,SAN GUILLERMO,04,010,30,021,0401030021
REGION IV-A (CALABARZON),BATANGAS,TALISAY,SANTA MARIA,04,010,30,023,0401030023
REGION IV-A (CALABARZON),BATANGAS,TALISAY,TRANCA,04,010,30,024,0401030024
REGION IV-A (CALABARZON),BATANGAS,TALISAY,TUMAWAY,04,010,30,025,0401030025
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,ALTURA BATA,04,010,31,001,0401031001
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,ALTURA MATANDA,04,010,31,002,0401031002
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,ALTURA-SOUTH,04,010,31,003,0401031003
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,AMBULONG,04,010,31,004,0401031004
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BANADERO,04,010,31,005,0401031005
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BAGBAG,04,010,31,006,0401031006
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BAGUMBAYAN,04,010,31,007,0401031007
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BALELE,04,010,31,008,0401031008
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BANJO EAST,04,010,31,010,0401031010
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BANJO LAUREL,04,010,31,011,0401031011
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BILOG-BILOG,04,010,31,013,0401031013
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,BOOT,04,010,31,014,0401031014
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,CALE,04,010,31,015,0401031015
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,DARASA,04,010,31,016,0401031016
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,PAGASPAS,04,010,31,017,0401031017
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,GONZALES,04,010,31,018,0401031018
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,HIDALGO,04,010,31,019,0401031019
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,JANOPOL,04,010,31,020,0401031020
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,JANOPOL ORIENTAL,04,010,31,021,0401031021
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,LAUREL,04,010,31,022,0401031022
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,LUYOS,04,010,31,023,0401031023
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,MABINI,04,010,31,024,0401031024
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,MALAKING PULO,04,010,31,025,0401031025
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,MARIA PAZ,04,010,31,026,0401031026
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,MAUGAT,04,010,31,027,0401031027
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,MONTAÑA,04,010,31,028,0401031028
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,NATATAS,04,010,31,029,0401031029
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,PANTAY MATANDA,04,010,31,030,0401031030
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,PANTAY BATA,04,010,31,031,0401031031
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,POBLACION BARANGAY 1,04,010,31,032,0401031032
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,POBLACION BARANGAY 2,04,010,31,033,0401031033
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,POBLACION BARANGAY 3,04,010,31,034,0401031034
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,POBLACION BARANGAY 4,04,010,31,035,0401031035
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,POBLACION BARANGAY 5,04,010,31,036,0401031036
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,POBLACION BARANGAY 6,04,010,31,037,0401031037
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,POBLACION BARANGAY 7,04,010,31,038,0401031038
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,SALA,04,010,31,039,0401031039
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,SAMBAT,04,010,31,040,0401031040
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,SAN JOSE,04,010,31,041,0401031041
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,SANTOL,04,010,31,042,0401031042
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,SANTOR,04,010,31,043,0401031043
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,SULPOC,04,010,31,044,0401031044
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,SUPLANG,04,010,31,045,0401031045
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,TALAGA,04,010,31,046,0401031046
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,TINURIK,04,010,31,047,0401031047
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,TRAPICHE,04,010,31,048,0401031048
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,ULANGO,04,010,31,049,0401031049
REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,WAWA,04,010,31,050,0401031050
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,BACAO,04,010,32,001,0401032001
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,BILOGO,04,010,32,002,0401032002
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,BUKAL,04,010,32,003,0401032003
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,DAGATAN,04,010,32,004,0401032004
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,GUINHAWA,04,010,32,005,0401032005
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,LAUREL,04,010,32,006,0401032006
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,MABAYABAS,04,010,32,007,0401032007
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,MAHANADIONG,04,010,32,008,0401032008
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,MAPULO,04,010,32,009,0401032009
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,MATAAS NA LUPA,04,010,32,010,0401032010
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,PAG-ASA,04,010,32,011,0401032011
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,PANGHAYAAN,04,010,32,012,0401032012
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,PIÑA,04,010,32,013,0401032013
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,PINAGBAYANAN,04,010,32,014,0401032014
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,POBLACION EAST,04,010,32,015,0401032015
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,POBLACION WEST,04,010,32,016,0401032016
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,SAN ISIDRO,04,010,32,017,0401032017
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,SAN MARCELINO,04,010,32,018,0401032018
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,SANTO NIÑO,04,010,32,019,0401032019
REGION IV-A (CALABARZON),BATANGAS,TAYSAN,TILAMBO,04,010,32,020,0401032020
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,CORONA,04,010,33,001,0401033001
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,GAMAO,04,010,33,003,0401033003
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,MAKAWAYAN,04,010,33,004,0401033004
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,MARIKABAN,04,010,33,005,0401033005
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,PAPAYA,04,010,33,006,0401033006
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,PISA,04,010,33,007,0401033007
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,BARANGAY 13,04,010,33,008,0401033008
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,BARANGAY 14,04,010,33,009,0401033009
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,BARANGAY 15,04,010,33,010,0401033010
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,SAN ISIDRO,04,010,33,011,0401033011
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,SAN JOSE,04,010,33,012,0401033012
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,SAN JUAN,04,010,33,013,0401033013
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,SAN PEDRO,04,010,33,014,0401033014
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,SANTO TOMAS,04,010,33,015,0401033015
REGION IV-A (CALABARZON),BATANGAS,TINGLOY,TALAHIB,04,010,33,016,0401033016
REGION IV-A (CALABARZON),BATANGAS,TUY,ACLE,04,010,34,001,0401034001
REGION IV-A (CALABARZON),BATANGAS,TUY,BAYUDBUD,04,010,34,002,0401034002
REGION IV-A (CALABARZON),BATANGAS,TUY,BOLBOC,04,010,34,003,0401034003
REGION IV-A (CALABARZON),BATANGAS,TUY,DALIMA,04,010,34,004,0401034004
REGION IV-A (CALABARZON),BATANGAS,TUY,DAO,04,010,34,005,0401034005
REGION IV-A (CALABARZON),BATANGAS,TUY,GUINHAWA,04,010,34,006,0401034006
REGION IV-A (CALABARZON),BATANGAS,TUY,LUMBANGAN,04,010,34,007,0401034007
REGION IV-A (CALABARZON),BATANGAS,TUY,LUNTAL,04,010,34,008,0401034008
REGION IV-A (CALABARZON),BATANGAS,TUY,MAGAHIS,04,010,34,009,0401034009
REGION IV-A (CALABARZON),BATANGAS,TUY,MALIBU,04,010,34,010,0401034010
REGION IV-A (CALABARZON),BATANGAS,TUY,MATAYWANAC,04,010,34,011,0401034011
REGION IV-A (CALABARZON),BATANGAS,TUY,PALINCARO,04,010,34,012,0401034012
REGION IV-A (CALABARZON),BATANGAS,TUY,LUNA (POB.),04,010,34,013,0401034013
REGION IV-A (CALABARZON),BATANGAS,TUY,BURGOS (POB.),04,010,34,014,0401034014
REGION IV-A (CALABARZON),BATANGAS,TUY,RIZAL (POB.),04,010,34,015,0401034015
REGION IV-A (CALABARZON),BATANGAS,TUY,RILLO (POB.),04,010,34,016,0401034016
REGION IV-A (CALABARZON),BATANGAS,TUY,PUTOL,04,010,34,017,0401034017
REGION IV-A (CALABARZON),BATANGAS,TUY,SABANG,04,010,34,018,0401034018
REGION IV-A (CALABARZON),BATANGAS,TUY,SAN JOSE,04,010,34,019,0401034019
REGION IV-A (CALABARZON),BATANGAS,TUY,TALON,04,010,34,021,0401034021
REGION IV-A (CALABARZON),BATANGAS,TUY,TOONG,04,010,34,022,0401034022
REGION IV-A (CALABARZON),BATANGAS,TUY,TUYON-TUYON,04,010,34,023,0401034023
REGION IV-A (CALABARZON),CAVITE,ALFONSO,AMUYONG,04,021,01,001,0402101001
REGION IV-A (CALABARZON),CAVITE,ALFONSO,BARANGAY I (POB.),04,021,01,002,0402101002
REGION IV-A (CALABARZON),CAVITE,ALFONSO,BARANGAY II (POB.),04,021,01,003,0402101003
REGION IV-A (CALABARZON),CAVITE,ALFONSO,BARANGAY III (POB.),04,021,01,004,0402101004
REGION IV-A (CALABARZON),CAVITE,ALFONSO,BARANGAY IV (POB.),04,021,01,005,0402101005
REGION IV-A (CALABARZON),CAVITE,ALFONSO,BARANGAY V (POB.),04,021,01,006,0402101006
REGION IV-A (CALABARZON),CAVITE,ALFONSO,BUCK ESTATE,04,021,01,007,0402101007
REGION IV-A (CALABARZON),CAVITE,ALFONSO,ESPERANZA IBABA,04,021,01,008,0402101008
REGION IV-A (CALABARZON),CAVITE,ALFONSO,KAYTITINGA I,04,021,01,009,0402101009
REGION IV-A (CALABARZON),CAVITE,ALFONSO,LUKSUHIN,04,021,01,010,0402101010
REGION IV-A (CALABARZON),CAVITE,ALFONSO,MANGAS I,04,021,01,011,0402101011
REGION IV-A (CALABARZON),CAVITE,ALFONSO,MARAHAN I,04,021,01,012,0402101012
REGION IV-A (CALABARZON),CAVITE,ALFONSO,MATAGBAK I,04,021,01,013,0402101013
REGION IV-A (CALABARZON),CAVITE,ALFONSO,PAJO,04,021,01,014,0402101014
REGION IV-A (CALABARZON),CAVITE,ALFONSO,SIKAT,04,021,01,016,0402101016
REGION IV-A (CALABARZON),CAVITE,ALFONSO,SINALIW MALAKI,04,021,01,017,0402101017
REGION IV-A (CALABARZON),CAVITE,ALFONSO,SINALIW NA MUNTI,04,021,01,018,0402101018
REGION IV-A (CALABARZON),CAVITE,ALFONSO,SULSUGIN,04,021,01,019,0402101019
REGION IV-A (CALABARZON),CAVITE,ALFONSO,TAYWANAK IBABA,04,021,01,020,0402101020
REGION IV-A (CALABARZON),CAVITE,ALFONSO,TAYWANAK ILAYA,04,021,01,021,0402101021
REGION IV-A (CALABARZON),CAVITE,ALFONSO,UPLI,04,021,01,022,0402101022
REGION IV-A (CALABARZON),CAVITE,ALFONSO,KAYSUYO,04,021,01,023,0402101023
REGION IV-A (CALABARZON),CAVITE,ALFONSO,LUKSUHIN ILAYA,04,021,01,024,0402101024
REGION IV-A (CALABARZON),CAVITE,ALFONSO,PALUMLUM,04,021,01,025,0402101025
REGION IV-A (CALABARZON),CAVITE,ALFONSO,BILOG,04,021,01,026,0402101026
REGION IV-A (CALABARZON),CAVITE,ALFONSO,ESPERANZA ILAYA,04,021,01,027,0402101027
REGION IV-A (CALABARZON),CAVITE,ALFONSO,KAYTITINGA II,04,021,01,028,0402101028
REGION IV-A (CALABARZON),CAVITE,ALFONSO,KAYTITINGA III,04,021,01,029,0402101029
REGION IV-A (CALABARZON),CAVITE,ALFONSO,MANGAS II,04,021,01,030,0402101030
REGION IV-A (CALABARZON),CAVITE,ALFONSO,MARAHAN II,04,021,01,031,0402101031
REGION IV-A (CALABARZON),CAVITE,ALFONSO,MATAGBAK II,04,021,01,032,0402101032
REGION IV-A (CALABARZON),CAVITE,ALFONSO,SANTA TERESA,04,021,01,033,0402101033
REGION IV-A (CALABARZON),CAVITE,AMADEO,BANAYBANAY,04,021,02,001,0402102001
REGION IV-A (CALABARZON),CAVITE,AMADEO,BUCAL,04,021,02,002,0402102002
REGION IV-A (CALABARZON),CAVITE,AMADEO,DAGATAN,04,021,02,003,0402102003
REGION IV-A (CALABARZON),CAVITE,AMADEO,HALANG,04,021,02,004,0402102004
REGION IV-A (CALABARZON),CAVITE,AMADEO,LOMA,04,021,02,005,0402102005
REGION IV-A (CALABARZON),CAVITE,AMADEO,MAITIM I,04,021,02,007,0402102007
REGION IV-A (CALABARZON),CAVITE,AMADEO,MAYMANGGA,04,021,02,008,0402102008
REGION IV-A (CALABARZON),CAVITE,AMADEO,MINANTOK KANLURAN,04,021,02,009,0402102009
REGION IV-A (CALABARZON),CAVITE,AMADEO,PANGIL,04,021,02,010,0402102010
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY I (POB.),04,021,02,011,0402102011
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY X (POB.),04,021,02,012,0402102012
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY XI (POB.),04,021,02,013,0402102013
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY XII (POB.),04,021,02,014,0402102014
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY II (POB.),04,021,02,015,0402102015
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY III (POB.),04,021,02,016,0402102016
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY IV (POB.),04,021,02,017,0402102017
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY V (POB.),04,021,02,018,0402102018
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY VI (POB.),04,021,02,019,0402102019
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY VII (POB.),04,021,02,020,0402102020
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY VIII (POB.),04,021,02,021,0402102021
REGION IV-A (CALABARZON),CAVITE,AMADEO,BARANGAY IX (POB.),04,021,02,022,0402102022
REGION IV-A (CALABARZON),CAVITE,AMADEO,SALABAN,04,021,02,023,0402102023
REGION IV-A (CALABARZON),CAVITE,AMADEO,TALON,04,021,02,024,0402102024
REGION IV-A (CALABARZON),CAVITE,AMADEO,TAMACAN,04,021,02,025,0402102025
REGION IV-A (CALABARZON),CAVITE,AMADEO,BUHO,04,021,02,026,0402102026
REGION IV-A (CALABARZON),CAVITE,AMADEO,MINANTOK SILANGAN,04,021,02,027,0402102027
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,SINBANALI,04,021,03,089,0402103089
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR, ANIBAN 1,04,021,03,076,0402103076
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,SINBANALI,04,021,03,089,0402103089
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,BAYANAN,04,021,03,004,0402103004
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,POBLACION,04,021,03,086,0402103086
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,KAINGIN DIGMAN,04,021,03,078,0402103078
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,DULONG BAYAN,04,021,03,007,0402103007
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,HABAY I,04,021,03,008,0402103008
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,KAINGIN DIGMAN,04,021,03,078,0402103078
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR, LIGAS 1,04,021,03,079,0402103079
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MABOLO,04,021,03,080,0402103080
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MALIKSI 1,04,021,03,012,0402103012
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MAMBOG 1,04,021,03,013,0402103013
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MOLINO I,04,021,03,014,0402103014
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,NIOG,04,021,03,083,0402103083
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,P.F. ESPIRITU 1,04,021,03,018,0402103018
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,REAL,04,021,03,087,0402103087
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,SALINAS 1,04,021,03,020,0402103020
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,SAN NICOLAS I,04,021,03,021,0402103021
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,SINBANALI,04,021,03,089,0402103089
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,POBLACION,04,021,03,086,0402103086
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,TALABA 1,04,021,03,090,0402103090
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,ZAPOTE 1,04,021,03,092,0402103092
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,QUEENS ROW CENTRAL,04,021,03,026,0402103026
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,QUEENS ROW EAST,04,021,03,027,0402103027
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,QUEENS ROW WEST,04,021,03,028,0402103028
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,ANIBAN 2,04,021,03,077,0402103077
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,ANIBAN 1,04,021,03,076,0402103076
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,ANIBAN 2,04,021,03,077,0402103077
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,ANIBAN 1,04,021,03,076,0402103076
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,POBLACION,04,021,03,086,0402103086
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,HABAY II,04,021,03,034,0402103034
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR, LIGAS 1,04,021,03,079,0402103079
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,LIGAS 2,04,021,03,036,0402103036
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MABOLO,04,021,03,080,0402103080
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MABOLO,04,021,03,080,0402103080
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MALIKSI 2,04,021,03,081,0402103081
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MALIKSI 2,04,021,03,081,0402103081
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MAMBOG 2,04,021,03,082,0402103082
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MAMBOG 3,04,021,03,042,0402103042
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MAMBOG 4,04,021,03,043,0402103043
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MAMBOG 2,04,021,03,082,0402103082
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MOLINO II,04,021,03,045,0402103045
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MOLINO III,04,021,03,046,0402103046
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MOLINO IV,04,021,03,047,0402103047
REGION IV-A (CALABARZON),CAVITE,CITY OF BACOOR,MOLINO V,04,021,03,048,0402103048
